Gene Symbol,pLI,Residual.Variation.Intolerance.Score,Residual.Variation.Intolerance.Score.Percentile,pHI,pTS
ACACB,5.12432725817776e-22,-1.97463512902328,1.77518282613824,0.70779,0.32104
ACAD10,4.01457480802773e-20,-0.53837875268284,20.0518990327908,0.27807,0.10024
ACAD11,1.67704087843789e-07,0.604424343166505,82.9028072658646,0.22802,0.13015
ACAD8,1.16610074814559e-05,-0.380166007171021,27.8839348903043,0.17904,0.10967
ACAD9,2.07158412910707e-05,-0.841329383684468,11.3647086577023,0.32641,0.43158
ACADL,3.5917982569485e-08,-0.358119786745166,29.1637178579854,0.14261,0.07642
ACADM,8.44476503475977e-10,-0.247889023710057,35.9872611464968,0.57918,0.34991
ACADS,0.000162910285908926,-0.200157416488548,39.1129983486671,0.24347,0.42082
ACADSB,2.98832226560367e-08,-0.402212256577357,26.7338995046001,0.45965,0.28228
ACADVL,1.31058372898069e-07,0.0257608830698084,55.7855626326964,0.29861,0.94425
ACAN,0.999993944546979,1.28431071237112,93.7721160651097,0.72804,0.46546
ACAP1,0.237755774679294,0.0018954642787555,54.0339702760085,0.29883,0.90728
ACAP2,0.999918184975784,-0.602450568305549,17.9110639301722,0.97955,0.98721
ACAP3,0.0394309302206711,-0.352661697351041,29.4880868129276,0.25289,0.97587
ACAT1,0.00159951559198285,-0.538132194449346,20.2642132578438,0.45409,0.31291
ACAT2,1.26453863126978e-05,-0.35994025061284,28.9337107808445,0.38357,0.67314
ACBD3,0.981823329864037,0.150760230636795,64.5140363293229,0.69943,0.61644
ACBD4,1.82643064951694e-05,0.463046107647997,78.585751356452,0.24389,0.65138
ACBD5,0.061645689531942,-0.556537043351292,19.7275300778485,0.55781,0.39676
ACBD6,0.0649592587219742,-0.427900189387204,25.1474404340646,0.47607,0.23973
ACBD7,0.0863366080379718,0.147123112334949,64.1129983486671,0.07493,0.18538
ACCS,0.00017166582720853,0.290313621425766,71.5675866949752,0.31938,0.38302
ACCSL,2.58324245379256e-11,-0.154246007273992,42.2269403161123,0.16979,0.07457
ACD,5.77980161685066e-07,-0.598810865184194,18.1351733899505,0.1567,0.34434
ACE,4.63282874453648e-18,-0.573431472969034,18.9077612644492,0.23221,0.18641
ACER1,0.335356707410971,-0.025608647402347,51.9167256428403,0.17958,0.27645
ACER2,0.146646886780043,0.172806449558955,65.7584335928285,0.58475,0.12831
ACER3,0.831594948873275,0.058937497744424,58.2625619249823,0.89712,0.84536
ACHE,0.996674942122373,-0.598810865184194,18.1351733899505,0.44272,0.93003
ACIN1,0.999998436751071,-0.43539607370022,24.7051191318707,0.97621,0.99382
ACLY,0.996414980364678,-0.773369630731486,13.104505779665,0.64829,0.9819
ACMSD,1.98871537094846e-07,-0.404032746402437,26.5333805142722,0.12953,0.15577
ACN9,0.014583040343596,0.303266899742394,72.0099079971691,0.10817,0.06077
ACO1,3.56928434859223e-08,-1.08204451752413,7.24227412125501,0.52049,0.46648
ACO2,0.454377775083461,-0.997481927891132,8.47487615003539,0.84675,0.9361
ACOT11,1.33339142705338e-10,0.720128342918507,85.8575135645199,0.14312,0.23953
ACOT12,1.28596440526683e-11,0.156217550918312,64.8207124321774,0.08584,0.13198
ACOT13,3.42929947285046e-05,0.325313576744552,73.1127624439726,0.21263,0.16832
ACOT4,4.21463209007871e-08,0.284856335676923,71.4083510261854,0.04815,0.08571
ACOT6,0.00152388682505152,0.547599505462847,81.2160887001651,0.0476,0.07337
ACOT7,0.381517901841213,-0.756778258577189,13.446567586695,0.69428,0.34845
ACOT8,3.56850509972552e-05,0.110306132377894,62.0016513328615,0.17856,0.66188
ACOX1,0.0944353057008641,0.134171522030655,63.5704175513093,0.44624,0.75607
ACOX2,1.54733558790157e-09,-0.573127850698603,18.9608398207124,0.32786,0.24488
ACOX3,3.03156501744108e-12,-0.788160232530081,12.6267987732956,0.42957,0.15045
ACOXL,6.28385483611373e-10,1.86668643014449,97.1986317527719,0.05135,0.09388
ACP1,0.00220753415585866,0.26099168622154,70.2583156404813,0.50602,0.06789
ACP2,0.00052597665714545,0.0864408673100608,60.4741684359519,0.36748,0.89744
ACP5,0.123568347500175,0.35463271418372,74.5812691672564,0.27033,0.56031
ACP6,3.14409809921214e-05,0.863528995078317,88.7414484548243,0.06497,0.05273
ACPL2,0.215526325024235,-0.37834611649652,28.0136824722812,0.54824,0.28231
ACPP,1.75749793157423e-07,-0.602450568305549,17.9110639301722,0.16157,0.08715
ACPT,1.219018604775e-13,-0.222203494990711,37.5442321302194,0.02501,0.13557
ACRBP,1.88089650899479e-07,-0.688817379094939,15.2040575607455,0.10435,0.47085
ACRV1,0.00043284285276665,0.0828027428069584,60.0908233073838,0.0506,0.08843
ACSBG1,0.00670029816274961,-0.372889895863846,28.2024062278839,0.51281,0.86009
ACSBG2,3.48441388003295e-07,1.71597242298441,96.4791224345364,0.05642,0.13506
ACSF2,0.0838516397148764,-0.178111357009241,40.4458598726115,0.47973,0.91801
ACSF3,1.37225554153478e-15,-0.881793075282172,10.5390422269403,0.14685,0.15543
ACSL1,0.0918373313295172,-0.841329383684468,11.3647086577023,0.69462,0.83805
ACSL3,0.530102680564255,0.132352165183905,63.4878509082331,0.87623,0.60104
ACSL5,0.0167637112007589,0.268267497235992,70.6416607690493,0.67039,0.46837
ACSL6,0.088562272207543,-0.642904474479737,16.6253833451286,0.407,0.74209
ACSM1,4.36748438392005e-09,0.115764777795879,62.1726822363765,0.06818,0.08434
ACSM3,4.97906453643603e-09,1.28972371564255,93.8546827081859,0.1692,0.29699
ACSM4,4.67032830619752e-11,-0.464712395317715,23.5727765982543,0.10495,0.16898
ACSS1,0.00139669613638913,-0.949752637970661,9.3241330502477,0.40177,0.53422
ACSS2,8.97239307211796e-11,-0.486758915176293,22.6999292285916,0.44724,0.47836
ACSS3,2.99940752851555e-11,-0.422438699382184,25.6428402925218,0.40962,0.32312
ACTA1,0.00802663240582685,-0.295622497334953,32.6197216324605,0.42074,0.94154
ACTA2,0.734223241103143,-0.273576252810267,33.9702760084926,0.9397,0.87548
ACTBL2,6.02234434562323e-10,0.889214109709319,89.242745930644,0.06084,0.02535
ACTC1,0.946770308539104,-0.207437528858246,38.2814343005426,0.90161,0.97755
ACTG2,0.692010864371864,-0.361761278776434,28.6329322953527,0.57239,0.65696
ACTL6A,0.992221335003384,0.283038099290288,71.2668082094834,0.97647,0.99157
ACTL6B,0.987130694865973,-0.339715007586223,30.066053314461,0.17108,0.91038
ACTL7A,6.78270698204256e-06,-0.132199953450165,43.9785326728002,0.13629,0.05549
ACTL7B,6.59958139173351e-05,-0.290161348016747,33.3392309506959,0.05258,0.05804
ACTL8,0.077144245715306,-0.0678812493446645,48.690728945506,0.073,0.05529
ACTL9,0.042627929021418,0.330767508463081,73.5373908940788,0.03444,0.08258
ACTN1,0.999930573576069,-1.32821708557424,4.71219627270583,0.98892,0.96541
ACTN2,0.999811915853309,-1.72333600772574,2.46520405756075,0.94335,0.59512
ACTN4,0.999989804555774,-0.70541079578474,14.7794291106393,0.97308,0.99892
ACTR10,0.00473623657219373,-0.249709318589582,35.7454588346308,0.69007,0.43688
ACTR1A,0.941234073723515,-0.361761278776434,28.6329322953527,0.92204,0.9928
ACTR1B,0.0316601262849816,-0.358119786745166,29.1637178579854,0.24353,0.47781
ACTR2,0.99709654108635,-0.0972061904355301,46.2019344184949,0.97221,0.96464
ACTR3,0.998335663589052,0.125076651719356,62.7388535031847,0.96418,0.96453
ACTR5,1.00014232070039e-12,0.266447941813396,70.5826845954234,0.30144,0.26439
ACTR6,0.00468594297720818,-0.249709318589582,35.7454588346308,0.51593,0.6568
ACTR8,2.01457015209018e-08,-0.622676945579702,17.3095069591885,0.42752,0.72869
ACTRT2,0.0187224605335923,0.48691104860484,79.4644963434772,0.0149,0.02634
ACTRT3,0.000670123620467876,0.949904334686331,90.0094361877801,0.09649,0.14725
ACVR1,0.95644819340706,-0.514264484554357,21.414248643548,0.9542,0.93744
ACVR1B,0.998904331171601,-0.405853866945098,26.2326020287804,0.96749,0.9801
ACVR1C,0.0448910050879584,-0.0494742139358113,50.0117952347252,0.52164,0.42464
ACVR2A,0.993932261799491,-0.339715007586223,30.066053314461,0.9557,0.9195
ACVR2B,0.993110896136122,-0.778825327519925,12.8803963198868,0.79149,0.96176
ACVRL1,0.00794107205683194,-1.02134845277163,7.99716914366596,0.61561,0.74981
ACY1,7.69184316863466e-05,0.330767508463081,73.5373908940788,0.14415,0.50878
ACY3,1.8844549900242e-07,-0.244249595247492,36.170087284737,0.07383,0.19942
ACYP1,0.223001663900667,-0.0310671880788603,51.0379806558151,0.17542,0.23554
ACYP2,0.000220644831166404,0.0809838471560697,59.760556735079,0.14036,0.09291
ADA,2.83298527981767e-09,-0.0917467566846805,46.9155461193678,0.14451,0.46979
ADAD1,0.974992286651792,-0.225842919799419,37.3201226704411,0.13025,0.16239
ADAD2,6.70177251389337e-05,0.141451113699415,63.6529841943855,0.03261,0.03198
ADAL,8.52495696643507e-09,0.26099168622154,70.2583156404813,0.27224,0.55084
ADAM10,0.999844506827148,-0.381986486991532,27.689313517339,0.98762,0.96427
ADAM11,0.0247363812211132,-1.06544478934244,7.42510025949516,0.27361,0.97259
ADAM12,0.341608446907088,0.00917304180002576,54.1578202406228,0.76873,0.62265
ADAM15,1.07719204651477e-11,-0.571310997138057,19.0139183769757,0.36533,0.94263
ADAM17,0.997367645320671,0.598963042256717,82.7789573012503,0.97581,0.92709
ADAM18,1.53440056708128e-19,0.586023223432909,82.3484312337816,0.06699,0.02274
ADAM19,4.20155244794664e-06,0.918552704519728,89.5730125029488,0.70809,0.75511
ADAM2,7.2128414191772e-14,0.870809653023633,88.8652984194385,0.10102,0.03046
ADAM20,1.79696117345216e-09,-0.130380821495181,44.0316112290635,0.18666,0.07469
ADAM22,0.999388899396346,-0.551080959076397,19.933946685539,0.76352,0.92604
ADAM23,0.995404041331662,-0.0440158785972104,50.4482189195565,0.97471,0.94348
ADAM28,1.96799528021972e-17,0.762397607248147,86.8542108987969,0.38406,0.07612
ADAM29,4.69432338449837e-07,0.113945048889461,62.1431941495636,0.27075,0.05495
ADAM30,0.00193807290428196,-0.306750577085664,32.2304788865298,0.04451,0.05754
ADAM32,1.1677289848388e-08,0.380318343470823,75.6310450577967,0.13142,0.13063
ADAM33,1.31263464951389e-11,0.80284585657217,87.691672564284,0.18656,0.10938
ADAM7,1.73705605343028e-12,0.119404818662324,62.208067940552,0.1512,0.04129
ADAM9,0.828249261024913,-0.201976963562696,38.9832507666903,0.81663,0.77065
ADAMDEC1,1.76177869055281e-09,1.39815152029716,94.7157348431234,0.08452,0.04083
ADAMTS1,0.594872990656586,0.073492311638739,59.1707949988205,0.9701,0.31003
ADAMTS10,0.980346240233128,-1.32097502664172,4.77707006369427,0.81207,0.88383
ADAMTS12,1.53777100809711e-11,0.865222354665856,88.7473460721868,0.55611,0.19606
ADAMTS13,7.88296728194754e-11,0.622690987292016,83.4217975937721,0.36073,0.93579
ADAMTS14,2.33178919110162e-06,-0.551380199932507,19.8690728945506,0.34985,0.46732
ADAMTS15,0.679914358287786,0.676034544384137,84.7546591177164,0.61389,0.1831
ADAMTS16,0.00108650288416212,0.679686641145933,84.7723519698042,0.59314,0.21311
ADAMTS17,3.82852764002745e-11,-2.26759265569395,1.2620901155933,0.39561,0.10366
ADAMTS18,3.73935058124161e-15,-0.0883322587095145,46.998112762444,0.16972,0.02878
ADAMTS19,0.951958940870202,-0.551080959076397,19.933946685539,0.6941,0.72322
ADAMTS2,0.992213475206961,-1.80077277189344,2.21750412833215,0.96044,0.6473
ADAMTS20,4.85371907276584e-26,-0.753453827083781,13.5822127860344,0.26521,0.16934
ADAMTS3,1.7895345062741e-06,-0.654057602002132,16.1417787213966,0.60602,0.45542
ADAMTS4,0.00546593980671702,0.0937186827118645,60.7100731304553,0.34069,0.95911
ADAMTS5,0.118850233550657,0.248041347899505,69.6154753479594,0.63974,0.22237
ADAMTS6,0.998800472645028,-0.574945567303498,18.9018636470866,0.99049,0.93796
ADAMTS8,1.0556522196896e-08,0.672386702761987,84.7369662656287,0.37669,0.13955
ADAMTS9,4.22655241635146e-07,-2.39289171405008,1.07926397735315,0.76546,0.25047
ADAMTSL1,8.82648695835544e-05,-0.860112268623591,10.898796886058,0.61152,0.19268
ADAMTSL3,9.55133265504144e-09,0.33423382371472,73.6258551545176,0.4657,0.19455
ADAMTSL4,7.08734668179842e-16,-0.00377668003324581,53.514979948101,0.12145,0.65407
ADAMTSL5,3.22271116895574e-10,0.442818084542073,77.8544468034914,0.16981,0.5178
ADAP1,0.65792685435534,-0.933156984965071,9.54824251002595,0.61598,0.70006
ADAP2,3.98271958834599e-05,-0.44994653437694,24.003302665723,0.29184,0.29354
ADAR,0.907595373477161,-0.639268964986015,16.7079499882048,0.36286,0.73099
ADARB1,0.843939346822973,-0.800872468670996,12.3319179051663,0.86754,0.51372
ADARB2,0.738168861452959,-0.505170032121659,21.7975937721161,0.91519,0.19707
ADAT1,6.80340090282039e-11,0.801024817255087,87.6562868601085,0.13578,0.05803
ADAT2,2.09083702776258e-08,0.193034295692284,66.8200047180939,0.44037,0.45111
ADC,0.00234311016336715,7.61e-05,53.9808917197452,0.31686,0.32886
ADCK1,4.22838319274286e-09,-1.15182148670791,6.2691672564284,0.21684,0.09265
ADCK2,0.000169237561936908,0.692611127753329,85.2618542108988,0.41228,0.54952
ADCK3,1.23500239562904e-05,-1.70128263840914,2.55366831799953,0.47925,0.3485
ADCK4,1.82146592255622e-07,0.0257608830698084,55.7855626326964,0.32604,0.58109
ADCK5,0.908275225235627,-0.00356259705858157,53.727294173154,0.37089,0.9332
ADCY1,0.999909620125574,-1.39436777698338,4.24628450106157,0.95985,0.96467
ADCY10,5.85120000034897e-26,0.639248103889153,83.7874498702524,0.13915,0.28014
ADCY2,0.999995485664533,0.115764777795879,62.1726822363765,0.96306,0.85887
ADCY3,0.00137930101469091,-2.16624811334065,1.42132578438311,0.74759,0.77299
ADCY5,0.989940591837607,-2.3886335917046,1.09695682944091,0.98428,0.85961
ADCY6,0.596680215378215,-1.18686225115377,5.9035149799481,0.6554,0.656
ADCY7,0.0177212075002422,-3.02493546532476,0.51309271054494,0.47674,0.89708
ADCY8,0.0029856615213929,-1.28049118299234,5.16631280962491,0.70306,0.38205
ADCY9,0.974310442484441,-1.78050574111656,2.28237791932059,0.87807,0.37001
ADCYAP1,0.133462668533983,-0.185391281642191,39.6791696154753,0.33464,0.09614
ADCYAP1R1,0.00133478497077452,-0.159704656288596,41.9084689785327,0.25383,0.50899
ADD1,0.611299255784318,-0.929520513735372,9.68388770936542,0.96829,0.8885
ADD2,0.999175206924775,-0.260839616771544,34.9492804906818,0.78743,0.83047
ADD3,0.952357436631549,0.156217550918312,64.8207124321774,0.98663,0.89599
ADH1A,6.68921783131982e-08,-0.44994653437694,24.003302665723,0.08086,0.11747
ADH1B,0.193827609463651,0.553050904773325,81.5463552724699,0.20446,0.1641
ADH4,7.01336073217093e-06,0.174625236643757,65.964850200519,0.07037,0.12525
ADH5,9.11477880080588e-07,0.193034295692284,66.8200047180939,0.29007,0.29406
ADH6,0.00201652366064819,-0.315847836024872,31.687898089172,0.06801,0.12197
ADH7,7.33278354117419e-09,0.2205364837727,68.3828733191791,0.10105,0.06942
ADHFE1,3.87814550307822e-05,-0.446304853258808,24.3335692380278,0.36879,0.39612
ADI1,0.00602945066661725,-0.205617011393044,38.5763151686719,0.46074,0.06784
ADIPOQ,5.61889056767483e-07,0.128714042348268,63.1988676574664,0.14966,0.03789
ADIPOR1,0.592753905673148,-0.295622497334953,32.6197216324605,0.76643,0.97341
ADIPOR2,0.810597984007902,0.281220278447086,71.0780844538806,0.96414,0.66909
ADK,0.322841314242593,-0.339715007586223,30.066053314461,0.54778,0.86821
ADM,0.576630085865165,0.23712719204854,68.9844302901628,0.4022,0.27109
ADNP,0.9989040999292,-1.41460594476138,4.13422977117245,0.99702,0.94634
ADNP2,0.346937920967371,-1.49739119357626,3.60344420853975,0.96207,0.19675
ADO,0.745072785344825,0.0809838471560697,59.760556735079,0.72201,0.54263
ADORA1,0.0212580375414267,-0.203796825746796,38.8181174805379,0.21169,0.53614
ADORA2A,0.331624356227667,-0.113792788301589,45.2583156404812,0.41291,0.58291
ADORA2B,2.00749888633959e-05,0.639420866278252,83.8995046001415,0.0974,0.10192
ADORA3,0.00605730645545196,-0.0862886644782946,47.1160651096957,0.10243,0.18907
ADPGK,0.0221562951088713,0.128714042348268,63.1988676574664,0.49469,0.39419
ADPRH,8.59498396157278e-06,-0.448125345248182,24.1920264213258,0.13273,0.17086
ADPRHL1,2.87960164870856e-07,0.266447941813396,70.5826845954234,0.35538,0.3403
ADPRHL2,6.50306503732575e-05,-0.580403978670914,18.5892899268695,0.22648,0.81602
ADPRM,0.0655967752653321,0.0846217467447619,60.3149327671621,0.34125,0.32385
ADRA1A,4.17186626185209e-07,0.156217550918312,64.8207124321774,0.10253,0.07171
ADRA1B,0.182479134837027,-0.604271810115722,17.7459306440198,0.48432,0.39089
ADRA2B,0.000244368543397983,-0.247889023710057,35.9872611464968,0.07872,0.21726
ADRB2,0.476493104047244,0.418953042462951,77.0641660769049,0.36395,0.48136
ADRB3,0.323569934345889,0.0828027428069584,60.0908233073838,0.04623,0.05192
ADRBK1,0.998627979474698,-1.15545782760021,6.16890776126445,0.89565,0.99484
ADRBK2,0.793703982799154,-0.734731259110518,14.0186364708658,0.86792,0.85633
ADRM1,0.981917517015876,0.0643948230301201,58.8464260438783,0.9272,0.95425
ADSL,0.000212575309664513,-0.600630256114482,18.0644019815994,0.53443,0.6512
ADSS,0.822870227739542,0.0148448910014312,54.9481009672092,0.89278,0.71199
ADSSL1,0.000383323420631864,-0.0201505515802809,52.2528898325077,0.34357,0.24251
ADTRP,0.000702618266442128,0.439181676015032,77.6952111347016,0.12842,0.0443
AEBP1,0.000218798556316862,0.119404818662324,62.208067940552,0.59239,0.73227
AEBP2,0.950982695744305,-0.00902080435145549,52.8544468034914,0.99104,0.85261
AEN,6.06475830868436e-08,0.77715778376716,87.1785798537391,0.22878,0.11012
AES,0.650716677191199,-0.273576252810267,33.9702760084926,0.89819,0.86924
AFAP1,0.376071779661091,-1.96413694724804,1.84005661712668,0.38827,0.08517
AFAP1L1,4.06878415314462e-08,-0.124924534944029,44.1023826374145,0.38433,0.45081
AFAP1L2,0.446972663901368,0.788095311252242,87.2965322009908,0.52506,0.55197
AFF1,0.47664697267645,-1.183251814392,5.90941259731069,0.91134,0.48013
AFF3,0.998912591236449,-1.45509120850758,3.88652984194385,0.9726,0.79231
AFF4,0.999997450786603,-0.554717504883204,19.7983014861996,0.98929,0.95939
AFG3L2,0.0147221162102033,-0.602450568305549,17.9110639301722,0.67665,0.90181
AFM,2.50671195979513e-12,0.48691104860484,79.4644963434772,0.07367,0.10665
AFMID,0.0021381282329124,0.619191318601209,83.3628214201463,0.18451,0.25438
AFP,4.89578911326565e-05,0.290313621425766,71.5675866949752,0.09427,0.16942
AFTPH,0.996888387523368,0.181903046542981,66.2361405991979,0.97726,0.60422
AGA,0.000640803798191545,0.753291802722974,86.7126680820948,0.41745,0.13328
AGAP1,0.999356435740804,-2.3886335917046,1.09695682944091,0.96593,0.64784
AGAP2,0.999218902067889,-0.176292080605542,40.5638122198632,0.9119,0.97247
AGAP3,0.991380425409819,-0.995664935684881,8.53974994102383,0.97558,0.99704
AGBL2,6.81051045839789e-12,0.360092658488508,74.6815286624204,0.08467,0.1625
AGBL4,3.57830057240453e-06,0.617373774195905,83.2507666902571,0.32021,0.43595
AGBL5,0.0206948513459665,-0.992035475507045,8.60462373201227,0.34354,0.57296
AGFG1,0.969265961919115,-0.35994025061284,28.9337107808445,0.93111,0.5445
AGFG2,0.00476446377841632,0.951720429354587,90.0625147440434,0.31382,0.7468
AGGF1,6.09962982121775e-05,-0.0881078933986883,47.0629865534324,0.61358,0.53736
AGK,2.4706842233331e-06,0.395088461612745,76.1500353857042,0.47473,0.50564
AGL,2.30929380571103e-15,1.85929583111803,97.1573484312338,0.48482,0.35412
AGMAT,0.00367262488905154,0.10848692807963,61.9072894550602,0.08184,0.35646
AGMO,3.25792688425734e-07,0.402364592196213,76.450813871196,0.10802,0.01085
AGPAT2,0.000150355052372305,0.198490370557269,67.3036093418259,0.15519,0.20286
AGPAT3,0.994454771437506,-0.4922180690048,22.3578674215617,0.81534,0.82528
AGPAT4,0.674499951839515,-0.514264484554357,21.414248643548,0.7608,0.56856
AGPAT5,0.00579495332667733,-0.512444033930941,21.5557914602501,0.64975,0.05093
AGPAT6,0.446180354943142,-0.405853866945098,26.2326020287804,0.75941,0.83815
AGPAT9,3.03983008533795e-09,-0.0899272546857505,46.9922151450814,0.33585,0.32465
AGPS,0.998805101972043,-0.383807564318784,27.4180231186601,0.9765,0.96663
AGR2,0.335455070189878,-0.141298761971039,42.8756782259967,0.35203,0.07528
AGR3,3.84686825137146e-14,-0.185391281642191,39.6791696154753,0.12931,0.01424
AGRN,0.17335234048116,-0.224542487412968,37.3319179051663,0.50164,0.86738
AGRP,0.0903872520171276,-0.00720137179372763,53.1906109931588,0.15903,0.47728
AGT,1.57429487936421e-09,0.492370491485668,79.6060391601793,0.26834,0.27119
AGTPBP1,0.476341243345348,-1.08385907112567,7.19509318235433,0.96014,0.67847
AGTR1,0.00727625074022701,0.106667881961532,61.7303609341826,0.17697,0.10379
AGTRAP,0.0416634032877011,-0.115612493481457,45.1285680585044,0.3533,0.38587
AGXT,0.00359436899475076,0.64487597130215,84.1000235904694,0.06593,0.46003
AGXT2,4.66554613813699e-15,0.891034851204449,89.2663364000944,0.0493,0.08933
AHCTF1,0.999999999875185,0.536328158379062,81.0155697098372,0.98627,0.41406
AHCY,0.94406980715951,-0.0678812493446645,48.690728945506,0.47082,0.68303
AHCYL1,0.999795279646545,-0.427900189387204,25.1474404340646,0.88946,0.99633
AHCYL2,0.949258836025037,-0.427900189387204,25.1474404340646,0.96459,0.9442
AHDC1,0.999431447817631,-1.0950469290728,6.97688133993866,0.91154,0.9802
AHI1,3.25663341010612e-14,0.455567153575272,78.0667610285445,0.61454,0.17939
AHNAK,0.344567387106657,-2.83428797445532,0.613352205708894,0.71085,0.5312
AHR,0.999872136742516,-0.306750577085664,32.2304788865298,0.98875,0.09489
AHRR,6.76187936246612e-05,1.00491798534123,90.7879216796414,0.39185,0.11962
AHSA1,0.938521220776593,-0.315847836024872,31.687898089172,0.87975,0.98544
AHSA2,5.61437783752719e-06,-0.339715007586223,30.066053314461,0.16678,0.12876
AHSG,2.86452047704873e-08,0.687150476407977,85.1792875678226,0.19061,0.08706
AHSP,0.00985693954905296,0.413500896465616,76.6749233309743,0.02849,0.04237
AICDA,0.00125550164168763,0.0387103394845901,56.9238027836754,0.0796,0.10956
AIDA,0.0823723820518631,-0.119252484052258,44.5388063222458,0.63143,0.52494
AIF1L,0.0330739002216349,0.547599505462847,81.2160887001651,0.30127,0.54603
AIFM2,1.41216409648831e-07,-0.398573135645176,26.9285208775655,0.26705,0.6062
AIFM3,1.95828310839448e-10,-0.194700582469074,39.242745930644,0.16559,0.76897
AIG1,1.90321735888132e-05,-0.339715007586223,30.066053314461,0.45988,0.19503
AIM1,7.45739464483608e-20,2.11299852997113,97.9063458362821,0.6364,0.31444
AIM2,9.0084267551464e-08,0.0387103394845901,56.9238027836754,0.07704,0.13977
AIMP1,0.000209309476432127,0.0846217467447619,60.3149327671621,0.34699,0.29683
AIMP2,0.00146308205811016,-0.356299878812886,29.31115829205,0.33804,0.19439
AIP,0.673915913889954,-0.135838822066115,43.7721160651097,0.228,0.63057
AIPL1,0.000113410667383106,1.64434633256017,96.1665487143194,0.05678,0.1968
AIRE,1.55048193646196e-06,-0.571310997138057,19.0139183769757,0.08195,0.1044
AJAP1,0.977592766896285,0.418953042462951,77.0641660769049,0.91528,0.37196
AK1,0.654809128002237,-0.137658575419519,43.5715970747818,0.17291,0.53837
AK2,0.00556558560437493,0.216898990231651,68.1292757725879,0.32827,0.30197
AK3,5.63208744451123e-05,0.0625756339661505,58.7402689313517,0.4374,0.05474
AK4,0.23613336099277,-0.0751598783889831,47.7883934890304,0.62138,0.43405
AK5,0.139499449417184,-0.800872468670996,12.3319179051663,0.52062,0.70586
AK7,9.78990970793468e-09,-0.240611659521583,36.2821420146261,0.35489,0.2172
AK8,1.50735950671094e-07,0.0680334847791652,59.035149799481,0.13107,0.15946
AKAP1,0.561768712699788,0.185543665293277,66.2715263033734,0.95412,0.42603
AKAP10,0.932283430642292,7.61e-05,53.9808917197452,0.7638,0.50056
AKAP11,0.896372711854258,1.44587039038008,95.0990799716914,0.98778,0.42615
AKAP12,0.37250182178499,0.914832296491613,89.5494220334985,0.66854,0.19063
AKAP13,0.849566020351285,1.98882749106439,97.6409530549658,0.96008,0.23815
AKAP2,0.0665164408552921,1.45503086107226,95.1639537626799,0.74576,0.34283
AKAP3,0.0263329788992228,1.2070016924109,93.0290162774239,0.34261,0.10962
AKAP5,0.8411295400862,0.727610050340834,86.0816230242982,0.33565,0.46031
AKAP6,0.999936668135418,0.297442613482324,71.6501533380514,0.98662,0.31416
AKAP7,0.00159877310631196,1.6407100909845,96.1311630101439,0.37991,0.35603
AKAP8,0.982554657107455,0.497836815027644,79.6591177164426,0.72467,0.70812
AKAP8L,0.542386261243836,-0.336073592567977,30.5555555555556,0.59498,0.84766
AKAP9,2.29354530903585e-05,0.223857358972804,68.4477471101675,0.81747,0.6771
AKIP1,1.85693228183286e-05,1.06014710866159,91.4661476763388,0.41933,0.12787
AKNA,0.0285257400281318,0.378330486058736,75.5189903279075,0.35516,0.377
AKNAD1,8.20527848932304e-19,0.828538765228931,88.1104033970276,0.08543,0.09509
AKR1A1,0.000107486413477255,0.308721233270463,72.5996697334277,0.29016,0.33312
AKR1B1,1.07346253038348e-05,-0.181750738820439,40.1568766218448,0.35512,0.10308
AKR1C3,1.07139398635711e-11,0.775339069057781,87.137296532201,0.18555,0.02578
AKR1C4,1.68467759451019e-10,-0.00174323818936806,53.8511441377683,0.04972,0.04303
AKR1D1,5.69259631264517e-08,-0.648365104687624,16.3599905638122,0.15586,0.08617
AKR1E2,6.35197354907988e-06,0.619191318601209,83.3628214201463,0.21661,0.04938
AKR7A2,3.55874178311221e-06,0.709197509130447,85.6805850436424,0.08546,0.31852
AKT1,0.980206587064648,-1.00112047810196,8.32153809860816,0.86384,0.98834
AKT1S1,0.476648977204292,-0.203796825746796,38.8181174805379,0.23329,0.54895
AKT2,0.997816206855922,-0.648365104687624,16.3599905638122,0.83079,0.98397
AKT3,0.99958539864029,-0.251530011710464,35.4210898796886,0.99262,0.99332
AKTIP,0.788012645511726,0.0148448910014312,54.9481009672092,0.82016,0.88322
ALAD,0.062950260359489,-0.55835743665548,19.5447039396084,0.41512,0.86921
ALAS1,0.907956554078195,-0.110153916402311,45.4883227176221,0.33904,0.92689
ALB,0.985726825017932,-0.889061810005535,10.3680113234253,0.81646,0.83381
ALCAM,0.98833623820425,0.198490370557269,67.3036093418259,0.96829,0.67111
ALDH16A1,1.35194745543971e-07,0.435344482781616,77.3649445623968,0.16611,0.5805
ALDH18A1,0.855933081745869,-0.931338039603028,9.61311630101439,0.75095,0.81093
ALDH1A1,0.993850728751138,-0.536310939527276,20.5355036565228,0.93128,0.30338
ALDH1A2,0.516630055977224,-0.446304853258808,24.3335692380278,0.64072,0.40528
ALDH1A3,0.924100685142389,-0.578583622949027,18.7190375088464,0.83123,0.34125
ALDH1B1,0.000426748675847598,-0.0440158785972104,50.4482189195565,0.1385,0.13351
ALDH1L1,9.61783695417292e-06,-0.163564104764851,40.6817645671149,0.22883,0.43076
ALDH1L2,3.50010213963042e-11,-1.08204451752413,7.24227412125501,0.32444,0.15931
