Human Phenotype,Cerebellar atrophy,Abnormal corpus callosum morphology,Abnormal cerebellum morphology,Cerebellar vermis hypoplasia,Cerebellar hypoplasia,Morphological central nervous system abnormality,Cerebral atrophy,Abnormal cerebral morphology,Morphological abnormality of the pyramidal tract,Hypoplasia of the corpus callosum,Abnormal cerebral ventricle morphology,Cerebral cortical atrophy,Abnormality of the spinal cord,Spinal cord compression,Neurodegeneration,Global brain atrophy,Degeneration of the lateral corticospinal tracts,Abnormal cerebellar vermis morphology,Abnormal caudate nucleus morphology,Caudate atrophy,Abnormal brainstem morphology,Hypoplasia of the brainstem,Spinal arteriovenous malformation,Spina bifida,Abnormal midbrain morphology,Abnormal globus pallidus morphology,Morphological abnormality of the corticospinal tract,Abnormal cerebral white matter morphology,Spinocerebellar tract degeneration,Diffuse cerebral atrophy,Brainstem dysplasia,Abnormal periventricular white matter morphology,Granulovacuolar degeneration,Abnormal cerebral cortex morphology,Cortical dysplasia,Olivopontocerebellar atrophy,Aplasia/Hypoplasia involving the central nervous system,Abnormality of the spinocerebellar tracts,White mater abnormalities in the posterior periventricular region,Aplasia/Hypoplasia of the cerebellar vermis,Pallor of dorsal columns of the spinal cord,Atrophy of the spinal cord,Hypodysplasia of the corpus callosum,Hypoplasia of the ventral pons,Cerebellar vermis atrophy,Cerebral hypoplasia,Pontocerebellar atrophy,Frontotemporal cerebral atrophy,Hypoplastic olfactory lobes,Late-onset spinocerebellar degeneration,Frontal cortical atrophy,"Abnormal aggressive, impulsive or violent behavior",Frontoparietal cortical dysplasia,Olivopontocerebellar hypoplasia,Cerebral cortical neurodegeneration,Dysplastic corpus callosum,Dorsal column degeneration,Central nervous system degeneration,Corticospinal tract hypoplasia,Cerebellar dysplasia,Hypoplasia of olfactory tract,Atrophy of the dentate nucleus,Generalized cerebral atrophy/hypoplasia,Inferior vermis hypoplasia,Hypoplasia of the optic tract,Temporal cortical atrophy,Corticospinal tract atrophy,Pallidal degeneration,Spinocerebellar tract disease in lower limbs,Spinocerebellar atrophy,Dysfunction of lateral corticospinal tracts,Cerebral degeneration,Hypoplasia of the frontal lobes,Abnormal morphology of the limbic system,Atrophy/Degeneration involving the spinal cord,Hypoplasia of the pyramidal tract,Aplasia/Hypoplasia of the cerebellum,Abnormal pons morphology,Aplasia/Hypoplasia of the brainstem,Aplasia/Hypoplasia of the pyramidal tract,Aplasia/Hypoplasia of the cerebrum,Aplasia/Hypoplasia involving the corticospinal tracts,Atrophy/Degeneration affecting the brainstem,Atrophy/Degeneration affecting the central nervous system,Atrophy/Degeneration affecting the cerebrum,Aplasia/Hypoplasia of the corpus callosum,Corpus callosum atrophy,Atrophy/Degeneration involving the corticospinal tracts,Atrophy/Degeneration involving the caudate nucleus,Abnormality of the septum pellucidum,Abnormal choroid plexus morphology,Cerebellar cortical atrophy,Spinal cord posterior columns myelin loss,Abnormal cerebral artery morphology,Spinal hemangioblastoma,Spinal arachnoid cyst,Spinal dysraphism,Spinal cord tumor,Abnormal spinal meningeal morphology,Spinal myoclonus,Anterior pituitary hypoplasia,Abnormal meningeal morphology,Abnormal dura mater morphology,Abnormality of the falx cerebri,Abnormality of the diencephalon,Abnormality of thalamus morphology,Cervical spinal cord atrophy,Abnormal fourth ventricle morphology,Abnormal third ventricle morphology,Abnormal corpus striatum morphology,Aplasia/Hypoplasia of the optic tract,Abnormality of hindbrain morphology,Abnormal metencephalon morphology,Abnormality of the dorsal column of the spinal cord,Abnormality of the medulla oblongata,Abnormality of the posterior pituitary,Posterior pituitary hypoplasia,,Abnormal cerebellar peduncle morphology,Abnormal superior cerebellar peduncle morphology,Parietal cortical atrophy,Occipital cortical atrophy,Hypoplasia of the pons,Subcortical cerebral atrophy,Abnormal hypothalamus morphology,Aplasia/Hypoplasia of the cerebral white matter,Cerebral white matter hypoplasia,Abnormality of brain morphology,Brain atrophy,Abnormal cerebral vein morphology,Abnormality of the pituitary gland,Extra-axial cerebrospinal fluid accumulation,Abnormal circle of Willis morphology,Abnormal nervous system morphology,Abnormal pineal morphology,Abnormal subarachnoid space morphology,Abnormal basal ganglia MRI signal intensity,Abnormal neuron morphology,Neurodevelopmental abnormality,Cerebral white matter atrophy,Superior cerebellar dysplasia,Abnormality of olfactory lobe morphology,Hypothalamic atrophy,Abnormal hippocampus morphology,Hypoplastic hippocampus,Abnormal lateral ventricle morphology,Hypoplastic anterior commissure,Abnormal cerebellar cortex morphology,Abnormal conus terminalis morphology,Abnormal putamen morphology,Focal cortical dysplasia,Focal cortical dysplasia type I,Focal cortical dysplasia type II,Focal cortical dysplasia type IIa,Abnormal diffusion weighted cerebral MRI morphology,Spontaneous cerebrospinal fluid leak,Posterior atrophy of corpus callosum,Degeneration of the striatum,Hypoplasia of the olfactory bulb,Abnormal morphology of the olfactory bulb,Abnormal substantia nigra morphology,Spinal meningioma,Diffuse cerebellar atrophy,Cerebellar hemisphere hypoplasia,Cerebral cortical hemiatrophy,Abnormal dentate nucleus morphology,Abnormality of forebrain morphology,Spinal cord lesion,Abnormal cerebral vascular morphology,Abnormal arachnoid mater morphology,Abnormal glial cell morphology,Abnormal oligodendroglia morphology,Abnormal astrocyte morphology,Abnormal neural tube morphology,Hippocampal atrophy,Atrophic pituitary gland,Abnormality of neutrophil morphology in CSF
,,,,,,SMARCB1,,TREM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOP56,,,,,,PLA2G6,,,,,FGF8,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNMA1,,,,,,,,,,
,,,,,,TBK1,,LHX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTC12,,,,,,RYR1,,,,,MECP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,COG6,,,,,,,,,,
,,,,,,FAS,,NACC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYFIP2,,,,,,CENPE,,,,,ALB,,,,,,,,,,,,,,,,,,,,,,,,,,,,YWHAE,,,,,,,,,,
,,,,,,GTF2IRD1,,CEP290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LARGE1,,,,,,AP3B2,,,,,DLG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACVR1,,,,,,,,,,
,,,,,,TRAPPC6B,,POMT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM67,,,,,,EGR2,,,,,ADA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,NDE1,,,,,,,,,,
,,,,,,TREM2,,GAS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DGCR6,,,,,,GM2A,,,,,AHSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2ORF69,,,,,,,,,,
,,,,,,OTUD6B,,SETD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEAN1,,,,,,BRAF,,,,,SALL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERCC6,,,,,,,,,,
,,,,,,CCDC88C,,EPM2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAGE3,,,,,,GABRB1,,,,,NGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,KAT5,,,,,,,,,,
,,,,,,TRIO,,PALS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FSHB,,,,,,PIGT,,,,,GALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,EOGT,,,,,,,,,,
,,,,,,BTK,,EGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC39A8,,,,,,ADORA2A,,,,,TMEM216,,,,,,,,,,,,,,,,,,,,,,,,,,,,NDUFA1,,,,,,,,,,
,,,,,,HCFC1,,TET3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRKAR1A,,,,,,PRRX1,,,,,NADK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRM2,,,,,,,,,,
,,,,,,KLHL15,,TBC1D20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC12A6,,,,,,PFN1,,,,,MYO18B,,,,,,,,,,,,,,,,,,,,,,,,,,,,POLG,,,,,,,,,,
,,,,,,DALRD3,,TGIF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSMB8,,,,,,CD27,,,,,COLEC11,,,,,,,,,,,,,,,,,,,,,,,,,,,,DONSON,,,,,,,,,,
,,,,,,GABBR2,,MECP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOCK8,,,,,,EMG1,,,,,NTRK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSD17B10,,,,,,,,,,
,,,,,,COA7,,CTNNB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALDH18A1,,,,,,ARG1,,,,,FA2H,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETHE1,,,,,,,,,,
,,,,,,TRAPPC11,,TUBB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM231,,,,,,CHCHD10,,,,,COL5A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASL,,,,,,,,,,
,,,,,,ACADSB,,CYP26C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMGA2,,,,,,XPA,,,,,NDUFS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,NDUFAF5,,,,,,,,,,
,,,,,,SELENOI,,NBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAC14,,,,,,MFN2,,,,,NEK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA2H,,,,,,,,,,
,,,,,,ALS2,,ERCC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUF60,,,,,,LHX4,,,,,PAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRM2B,,,,,,,,,,
,,,,,,YY1,,MYMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROP1,,,,,,CEP290,,,,,AGK,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGC,,,,,,,,,,
,,,,,,FLCN,,UBE3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYLT1,,,,,,FGFR1,,,,,FDX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,FUZ,,,,,,,,,,
,,,,,,TSEN54,,TCF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GAS8,,,,,,ERCC8,,,,,FOXE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNQ2,,,,,,,,,,
,,,,,,BRAF,,POLR3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIF1A,,,,,,FGFR1,,,,,TSFM,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEPACAM,,,,,,,,,,
,,,,,,SLC2A1,,CLCN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELOVL5,,,,,,IVD,,,,,GNAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTSK,,,,,,,,,,
,,,,,,PDHA1,,WT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEX13,,,,,,NPM1,,,,,ZSWIM6,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDAP2,,,,,,,,,,
,,,,,,CCDC88A,,KIF15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GALC,,,,,,IREB2,,,,,SLC12A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,KARS1,,,,,,,,,,
,,,,,,LEPR,,ACADM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLAT,,,,,,TRPC3,,,,,SMC1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNAQ,,,,,,,,,,
,,,,,,AP4B1,,STXBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIDINS220,,,,,,SF3B4,,,,,NOP10,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPS17,,,,,,,,,,
,,,,,,ND3,,SMARCE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBE4B,,,,,,DMD,,,,,TAF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTS8,,,,,,,,,,
,,,,,,HBB,,TMEM165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NSD2,,,,,,GLI2,,,,,NALCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,KAT6B,,,,,,,,,,
,,,,,,CDH15,,TRAPPC14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC35A1,,,,,,SYNGAP1,,,,,CAMK2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSD17B4,,,,,,,,,,
,,,,,,FGFR3,,MAPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCN8A,,,,,,TRPC3,,,,,FUT8,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIBF1,,,,,,,,,,
,,,,,,FXN,,TTC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARCN1,,,,,,MFN2,,,,,DLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEP152,,,,,,,,,,
,,,,,,GTF2I,,BSCL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WRN,,,,,,HCN1,,,,,MTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSF1R,,,,,,,,,,
,,,,,,TBCD,,HNRNPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC20A2,,,,,,GUCY1A1,,,,,OGDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDK6,,,,,,,,,,
,,,,,,SMARCA4,,STAG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GMPPB,,,,,,DDC,,,,,RPS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDH11,,,,,,,,,,
,,,,,,ZNHIT3,,PORCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAG2,,,,,,PPP1R15B,,,,,MAPK8IP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNCAIP,,,,,,,,,,
,,,,,,PROP1,,PTDSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIF14,,,,,,ACTL6A,,,,,HNRNPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,KAT6A,,,,,,,,,,
,,,,,,NPPA,,LARS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIF20A,,,,,,POMT1,,,,,ZNF335,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGAP2,,,,,,,,,,
,,,,,,ERF,,SORL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CREBBP,,,,,,AIP,,,,,WDR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEX10,,,,,,,,,,
,,,,,,SUCLG1,,WNT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NDUFAF8,,,,,,CAPN3,,,,,NTNG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,VPS33A,,,,,,,,,,
,,,,,,DOCK6,,PARN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHLRC2,,,,,,MDH2,,,,,POMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,NDUFV1,,,,,,,,,,
,,,,,,GHSR,,MAFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAD51,,,,,,GAN,,,,,L1CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDK19,,,,,,,,,,
,,,,,,PEX19,,TDGF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDH1,,,,,,NKX2-1,,,,,IRF2BPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAR1,,,,,,,,,,
,,,,,,SZT2,,EXOC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDC6,,,,,,SMO,,,,,NRTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPAGT1,,,,,,,,,,
,,,,,,AP2M1,,QARS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DARS2,,,,,,SETBP1,,,,,CACNA1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPS27,,,,,,,,,,
,,,,,,BAP1,,ADSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERCC6,,,,,,EPHA4,,,,,GABRG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDB1,,,,,,,,,,
,,,,,,SATB2,,ATXN8OS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMAD4,,,,,,B9D1,,,,,TRAPPC2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNOT1,,,,,,,,,,
,,,,,,IGKC,,FANCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPDZ,,,,,,SHANK3,,,,,ARID1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUP107,,,,,,,,,,
,,,,,,HLA-B,,DHCR7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKT1,,,,,,LARGE1,,,,,AFG3L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTNNB1,,,,,,,,,,
,,,,,,GPC4,,DCHS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TANC2,,,,,,DDHD2,,,,,LYRM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC35A2,,,,,,,,,,
,,,,,,NHLRC1,,ACO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ND2,,,,,,TRIM71,,,,,IQSEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCOLN1,,,,,,,,,,
,,,,,,LAMB1,,FAT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STT3B,,,,,,TBXT,,,,,FIBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTCH1,,,,,,,,,,
,,,,,,SACS,,THOC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AP3D1,,,,,,PRNP,,,,,NPHP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSGEP,,,,,,,,,,
,,,,,,LETM1,,SCN1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDR26,,,,,,DUOXA2,,,,,ABL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARS2,,,,,,,,,,
